,item_id,item_category_id,name2,name3,item_price,subtype_code,type_code
10983,19154,37,4,562,188.965611814346,1,5
10984,19157,37,4,562,469.9985271317831,1,5
10985,19159,37,4,562,391.01690972222207,1,5
10986,19162,37,4,562,729.4169087837838,1,5
10987,19166,37,4,562,435.75050675675675,1,5
10988,19183,37,4,562,330.985,1,5
10989,19185,37,4,562,406.3614457831325,1,5
10990,19189,37,4,562,379.2752884615384,1,5
10991,19190,37,4,562,411.4533333333333,1,5
10992,19194,37,4,562,398.62406015037595,1,5
10993,19195,37,4,213,512.1611260053619,1,5
10994,19202,37,4,562,224.82067226890757,1,5
10995,19205,37,4,562,749.0,1,5
10996,19213,37,4,562,179.0,1,5
10997,19215,37,4,562,318.9614634146341,1,5
10998,19225,37,4,562,179.0,1,5
10999,19227,37,4,562,247.1451612903226,1,5
11000,19234,37,4,562,142.99257142857178,1,5
11001,19240,37,4,562,874.5642857142857,1,5
11002,19530,37,4,562,419.47576923076923,1,5
11003,19537,37,4,562,376.52061224489796,1,5
11004,19544,37,4,562,193.50761904761904,1,5
11005,19547,37,4,562,191.82105263157894,1,5
11006,19549,37,4,562,349.0,1,5
11007,19550,37,4,562,599.0,1,5
11008,19551,37,4,562,540.6,1,5
11009,19555,37,4,562,391.38666666666666,1,5
11010,19559,37,4,562,291.475,1,5
11011,19561,37,4,562,372.4,1,5
11012,19574,37,4,562,139.89957983193298,1,5
11013,19579,37,4,562,398.9684210526316,1,5
11014,19581,37,4,562,442.7047445255475,1,5
11015,19593,37,4,562,294.78553719008266,1,5
11016,19601,37,4,562,261.3475,1,5
11017,19603,37,4,562,248.10921568627455,1,5
11018,19606,37,4,562,270.1,1,5
11019,19614,37,4,562,343.8196116504854,1,5
11020,19618,37,4,562,435.1297572815534,1,5
11021,19620,37,4,562,196.0338541666667,1,5
11022,19623,37,4,562,738.9828571428571,1,5
11023,19624,37,4,562,98.0,1,5
11024,19626,37,4,562,268.67784431137727,1,5
11025,19634,37,4,562,459.02674999999994,1,5
11026,19638,37,4,562,929.0671875000002,1,5
11027,19644,37,4,562,548.9907407407408,1,5
11028,19650,37,4,562,436.92828451882883,1,5
11029,19653,37,4,562,373.0385321100917,1,5
11030,19654,37,4,562,286.2564564564564,1,5
11031,19657,37,4,562,739.039393939409,1,5
11032,19668,37,4,562,455.65505050505055,1,5
11033,19672,37,4,273,471.65823825503395,1,5
11034,19676,37,4,1190,166.2,1,5
11035,19681,37,4,562,549.1272727272727,1,5
11036,19683,37,4,562,28.0,1,5
11037,19688,37,4,214,778.7156156930137,1,5
11038,19703,37,4,562,607.8816666666667,1,5
11039,19745,37,4,562,287.765,1,5
11040,19750,37,4,562,257.8832459016393,1,5
11041,19754,37,4,562,712.7825980392157,1,5
11042,19755,37,4,562,138.0,1,5
11043,19756,37,4,562,138.04,1,5
11044,19757,37,4,562,198.0,1,5
11045,19759,37,4,562,142.59040160642576,1,5
11046,19768,37,4,562,142.3434426229508,1,5
11047,19772,37,4,562,396.00348397895687,1,5
11048,19776,37,4,562,199.98638095238098,1,5
11049,19779,37,4,562,216.0948231511254,1,5
11050,19793,37,4,562,216.73771300448433,1,5
11051,19797,37,4,562,572.8175022956832,1,5
11052,19801,37,4,562,799.0,1,5
11053,19804,37,4,562,338.08967741935527,1,5
11054,19808,37,4,562,241.74,1,5
11055,19813,37,4,562,532.7189024390243,1,5
11056,19816,37,4,562,756.9271666666666,1,5
11057,19822,37,4,562,374.7260273972603,1,5
11058,19823,37,4,562,197.29713414634145,1,5
11059,19824,37,4,562,399.0,1,5
11060,19825,37,4,562,341.42424242424244,1,5
11061,19828,37,4,562,448.28205128205127,1,5
11062,19831,37,4,562,316.02553191489363,1,5
11063,19833,37,4,253,213.38181818181818,1,5
11064,19840,37,4,562,199.0,1,5
11065,19853,37,4,562,183.69437499999995,1,5
11066,19854,37,4,562,593.547619047619,1,5
11067,19859,37,4,562,204.40915492957745,1,5
11068,19861,37,4,562,340.4942857142857,1,5
11069,19864,37,4,562,273.93534653465355,1,5
11070,19865,37,4,686,538.6,1,5
11071,19888,37,4,562,485.2409836065574,1,5
11072,19894,37,4,562,517.7492937853108,1,5
11073,19902,37,4,562,567.640092592594,1,5
11074,19903,37,4,562,339.50225000000006,1,5
11075,19905,37,4,562,169.125,1,5
11076,19906,37,4,562,530.0409836065573,1,5
11077,19910,37,4,562,193.76315789473685,1,5
11078,20028,37,4,562,157.94787096774192,1,5
11079,20029,37,4,562,141.625,1,5
11080,20030,37,4,562,138.96568965517238,1,5
11081,20034,37,4,562,540.07,1,5
11082,20035,37,4,562,299.0,1,5
11083,20045,37,4,562,190.74031413612568,1,5
11084,20056,37,4,562,490.3924528301887,1,5
11085,20061,37,4,562,214.0,1,5
11086,20062,37,4,562,248.375,1,5
11087,20069,37,4,562,188.7,1,5
11088,20072,37,4,562,464.57894736842104,1,5
11089,20076,37,4,562,279.4383870967742,1,5
11090,20080,37,4,562,243.01399999999998,1,5
11091,20084,37,4,562,287.46486486486486,1,5
11092,20090,37,4,562,712.3083526011561,1,5
11093,20094,37,4,562,247.06054054054064,1,5
11094,20096,37,4,567,262.49140909090914,1,5
11095,20110,37,4,562,177.02,1,5
11096,20125,37,4,562,502.17638888888894,1,5
11097,20129,37,4,562,144.94651583710413,1,5
11098,20137,37,4,562,148.23668789808917,1,5
11099,20204,37,4,562,227.7012676056338,1,5
11100,20207,37,4,562,185.87387096774194,1,5
11101,20208,37,4,562,186.3886666666666,1,5
11102,20212,37,4,562,263.66145454545455,1,5
11103,20213,37,4,562,255.4,1,5
11104,20222,37,4,562,182.90235294117647,1,5
11105,20224,37,4,562,694.7045454545455,1,5
11106,20226,37,4,562,784.9885057471264,1,5
11107,20227,37,4,562,483.4318181818182,1,5
11108,20230,37,4,562,385.90434782608696,1,5
11109,20272,37,4,562,517.86,1,5
11110,20275,37,4,562,194.62709677419355,1,5
11111,20286,37,4,562,779.8719187675084,1,5
11112,20289,37,4,562,142.54740331491712,1,5
11113,20295,37,4,562,330.7716666666667,1,5
11114,20297,37,4,562,287.14294117647063,1,5
11115,20299,37,4,567,255.7880981595092,1,5
11116,20302,37,4,562,595.2840083173393,1,5
11117,20304,37,4,562,685.6572122762097,1,5
11118,20313,37,4,562,559.9327108433735,1,5
11119,20315,37,4,562,263.3514545454543,1,5
11120,20316,37,4,291,296.14285714285717,1,5
11121,20320,37,4,562,188.04205128205126,1,5
11122,21326,37,4,562,298.3594117647059,1,5
11123,21344,37,4,562,308.32072727272725,1,5
11124,21345,37,4,562,199.306,1,5
11125,21347,37,4,562,459.86694915254236,1,5
11126,21349,37,4,562,443.9,1,5
11127,21350,37,4,562,299.0,1,5
11128,21352,37,4,562,425.3053383458646,1,5
11129,21356,37,4,562,331.71669847328246,1,5
11130,21357,37,4,562,285.7814285714286,1,5
11131,21358,37,4,562,635.9953978651143,1,5
11132,21359,37,4,562,276.05767195767163,1,5
11133,21367,37,4,562,716.4409693877551,1,5
11134,21368,37,4,573,1480.820512820513,1,5
11135,21370,37,4,213,980.4462096897457,1,5
11136,21371,37,4,215,1181.1050420168067,1,5
11137,21383,37,4,273,725.3329484732824,1,5
11138,21388,37,4,1426,1318.095,1,5
11139,21392,37,4,562,138.2875,1,5
11140,21395,37,4,562,298.61946220930247,1,5
11141,21400,37,4,562,172.3271137026239,1,5
11142,21403,37,4,562,739.9950710900473,1,5
11143,21414,37,4,562,275.4048542600899,1,5
11144,21416,37,4,562,395.27966101694915,1,5
11145,21417,37,4,562,215.5142857142857,1,5
11146,21426,37,4,562,922.2030701754386,1,5
11147,21430,37,4,1231,906.7348240165713,1,5
11148,21432,37,4,562,441.8364303797472,1,5
11149,21437,37,4,562,508.4,1,5
11150,21439,37,4,562,110.40212765957446,1,5
11151,21443,37,4,562,657.7393449781657,1,5
11152,21448,37,4,567,226.1785632183908,1,5
11153,21450,37,4,562,772.04,1,5
11154,21452,37,4,562,288.06795918367345,1,5
11155,21455,37,4,567,250.4545867768595,1,5
11156,21457,37,4,567,200.19749049429657,1,5
11157,21459,37,4,567,193.90905063291137,1,5
11158,21461,37,4,562,251.56,1,5
11159,21462,37,4,562,252.73333333333335,1,5
11160,21466,37,4,562,447.2514285714286,1,5
11161,21468,37,4,562,253.36368852459017,1,5
11162,21520,37,4,562,550.1666666666666,1,5
11163,21523,37,4,562,442.7246031746032,1,5
11164,21527,37,4,562,98.0,1,5
11165,21542,37,4,562,534.6029411764706,1,5
11166,21544,37,4,562,144.61951219512196,1,5
11167,21547,37,4,562,100.5,1,5
11168,21549,37,4,562,143.91677419354838,1,5
11169,21556,37,4,562,168.88888888888889,1,5
11170,21577,37,4,562,318.6125,1,5
11171,21601,37,4,562,998.925,1,5
11172,21611,37,4,562,203.99411764705883,1,5
11173,21616,37,4,562,434.52777777777777,1,5
11174,21617,37,4,562,499.0,1,5
11175,21619,37,4,562,433.6791212121217,1,5
11176,21624,37,4,563,754.4935688793747,1,5
11177,21628,37,4,562,491.1567326732673,1,5
11178,21633,37,4,562,241.40835820895524,1,5
11179,21637,37,4,562,152.3935795454546,1,5
11180,21639,37,4,562,398.81193548387097,1,5
11181,21642,37,4,1327,254.6895061728395,1,5
11182,21645,37,4,1327,241.6708,1,5
11183,21647,37,4,1327,237.18363636363634,1,5
11184,21648,37,4,562,58.0,1,5
11185,21652,37,4,562,446.19624999999996,1,5
11186,21655,37,4,562,193.58646616541353,1,5
11187,21657,37,4,562,773.1857142857143,1,5
11188,21660,37,4,562,206.33333333333334,1,5
11189,21663,37,4,562,541.869827586207,1,5
11190,21674,37,4,562,554.8602794411169,1,5
11191,21688,37,4,562,434.31687500000004,1,5
11192,21690,37,4,562,179.14,1,5
11193,21692,37,4,562,248.25,1,5
11194,21694,37,4,562,303.02,1,5
11195,21697,37,4,562,397.925,1,5
11196,21711,37,4,562,292.87040498442366,1,5
11197,21714,37,4,562,391.8333333333333,1,5
11198,21715,37,4,562,452.86999999999995,1,5
11199,21716,37,4,177,141.84742268041236,1,5
11200,21719,37,4,562,307.6525943396226,1,5
11201,21721,37,4,562,351.93506493506493,1,5
11202,21726,37,4,562,193.95162601626012,1,5
11203,21741,37,4,562,305.77943548387105,1,5
11204,21745,37,4,562,200.85365853658536,1,5
11205,21756,37,4,562,259.66775471698134,1,5
11206,21759,37,4,562,284.3390934065933,1,5
11207,21763,37,4,562,1491.2839285714285,1,5
11208,21811,37,4,562,367.41985815602834,1,5
11209,21816,37,4,565,187.26470588235293,1,5
11210,21836,37,4,497,1969.242857142857,1,5
11211,21839,37,4,562,780.232894736842,1,5
11212,21843,37,4,562,1138.5333333333333,1,5
11213,21846,37,4,562,915.6666666666666,1,5
11214,21856,37,4,562,146.2673860911271,1,5
11215,21861,37,4,562,146.0391061452514,1,5
11216,21863,37,4,273,727.4112089201866,1,5
11217,21872,37,4,562,428.92763157894734,1,5
11218,21878,37,4,562,386.2492537313433,1,5
11219,21885,37,4,562,218.55333333333328,1,5
11220,21887,37,4,562,151.79692307692306,1,5
11221,21890,37,4,562,192.2083673469388,1,5
11222,21893,37,4,562,132.7206611570248,1,5
11223,21895,37,4,562,322.8695652173913,1,5
11224,21898,37,4,562,471.97898550724636,1,5
11225,21902,37,4,562,141.5862827225131,1,5
11226,21907,37,4,562,171.6491525423729,1,5
11227,21910,37,4,562,188.53662790697675,1,5
11228,21915,37,4,562,59.666666666666664,1,5
11229,21919,37,4,562,545.5530938123743,1,5
11230,21922,37,4,562,196.8779742765273,1,5
11231,21925,37,4,562,335.379605263158,1,5
11232,22012,37,4,562,199.0,1,5
11233,22015,37,4,562,407.57949494949537,1,5
11234,22016,37,4,562,199.02019578313224,1,5
11235,22019,37,4,562,309.88793103448273,1,5
11236,22021,37,4,562,742.9072727272727,1,5
11237,22025,37,4,562,206.85725000000033,1,5
11238,22032,37,4,562,544.4242424242424,1,5
11239,22033,37,4,562,199.0,1,5
11240,22036,37,4,562,130.41500000000002,1,5
11241,22039,37,4,562,236.88888888888889,1,5
11242,22043,37,4,562,147.34892307692309,1,5
11243,22046,37,4,562,708.8970394736842,1,5
11244,22060,37,4,562,588.1765470085488,1,5
11245,22062,37,4,562,290.5,1,5
11246,22068,37,4,562,298.25,1,5
11247,22073,37,4,562,336.7655524861878,1,5
11248,22107,37,4,562,149.0,1,5
11249,22115,37,4,562,149.0,1,5
11250,22117,37,4,562,221.5,1,5
11251,22118,37,4,562,97.72661016949152,1,5
11252,22122,37,4,562,544.2831521739131,1,5
11253,22125,37,4,562,419.3333333333333,1,5
11254,22127,37,4,562,301.11392405063293,1,5
11255,22131,37,4,562,544.7380952380952,1,5
11256,22135,37,4,562,498.7032967032967,1,5
11257,22140,37,4,562,289.3943620689655,1,5
11258,22142,37,4,562,749.0,1,5
11259,22145,37,4,562,526.9763986013986,1,5
11260,22146,37,4,562,488.04482758620685,1,5
11261,22150,37,4,562,194.29431034482758,1,5
11262,22153,37,4,562,208.1177777777778,1,5
11263,22154,37,4,562,702.9322033898305,1,5
11264,22155,37,4,562,160.62346666666667,1,5
11265,22161,37,4,562,58.0,1,5
11266,22164,37,4,562,713.5258088235295,1,5
11267,38,41,4,952,2335.455,35,5
11268,39,41,4,562,5813.285714285715,35,5
11269,980,41,4,353,1405.5747368421053,35,5
11270,1046,41,4,341,1286.0134782608695,35,5
11271,1245,41,4,1352,399.0,35,5
11272,8071,41,4,42,313.5413888888889,35,5
11273,8072,41,4,562,359.03571999999997,35,5
11274,8199,41,4,365,432.61153846153854,35,5
11275,8239,41,4,296,2453.95,35,5
11276,8324,41,4,375,193.7469135802469,35,5
11277,8325,41,4,375,189.63928571428573,35,5
11278,8326,41,4,42,28.0,35,5
11279,8429,41,4,954,1168.18475,35,5
11280,8639,41,4,42,482.1655172413793,35,5
11281,8847,41,4,178,2002.4736842105262,35,5
11282,8876,41,4,263,2446.212121212121,35,5
11283,8877,41,4,1228,1226.6731034482757,35,5
11284,8878,41,4,1229,1445.107142857143,35,5
11285,8879,41,4,1220,703.6340206185567,35,5
11286,8880,41,4,1217,480.67910447761193,35,5
11287,8881,41,4,1216,289.34538461538466,35,5
11288,8882,41,4,1220,1182.3333333333333,35,5
11289,8883,41,4,1212,1259.0615384615385,35,5
11290,8884,41,4,294,322.3636363636364,35,5
11291,8940,41,4,395,283.23,35,5
11292,8941,41,4,1214,239.57777777777778,35,5
11293,8965,41,4,42,138.0566037735849,35,5
11294,8966,41,4,42,99.625,35,5
11295,9000,41,4,264,4623.81641509434,35,5
11296,9001,41,4,265,6525.958454545456,35,5
11297,9167,41,4,562,1037.564705882353,35,5
11298,9608,41,4,395,690.46875,35,5
11299,9611,41,4,375,632.7941176470588,35,5
11300,9621,41,4,468,806.421052631579,35,5
11301,9630,41,4,363,413.1515151515151,35,5
11302,9631,41,4,395,645.745,35,5
11303,9652,41,4,294,545.4067796610169,35,5
11304,9670,41,4,363,476.4864864864865,35,5
11305,9674,41,4,363,486.7931034482759,35,5
11306,9678,41,4,294,479.14285714285717,35,5
11307,9694,41,4,375,664.7608695652174,35,5
11308,9695,41,4,375,693.3307017543859,35,5
11309,9718,41,4,8,240.85714285714286,35,5
11310,9719,41,4,294,482.0847619047619,35,5
11311,9726,41,4,294,148.83333333333334,35,5
11312,9777,41,4,1211,298.0,35,5
11313,9783,41,4,352,1365.3878205128206,35,5
11314,9785,41,4,566,1449.514563106796,35,5
11315,9806,41,4,1323,393.2215355805244,35,5
11316,9899,41,4,954,1399.0,35,5
11317,9900,41,4,42,3581.1164179104476,35,5
11318,9901,41,4,42,1036.060606060606,35,5
11319,9904,41,4,293,2911.5081333333333,35,5
11320,9906,41,4,498,888.9359307359308,35,5
11321,9938,41,4,42,198.0,35,5
11322,9963,41,4,562,299.0,35,5
11323,9980,41,4,952,991.6841836734693,35,5
11324,9996,41,4,363,289.08397435897444,35,5
11325,10006,41,4,468,339.2902654867257,35,5
11326,10007,41,4,468,328.90033557046996,35,5
11327,10309,41,4,1109,386.5348837209302,35,5
11328,10323,41,4,1224,2234.068085106383,35,5
11329,10351,41,4,42,7039.0,35,5
11330,10352,41,4,42,4946.568148148148,35,5
11331,10353,41,4,159,3938.9977777777776,35,5
11332,10354,41,4,161,4953.754716981132,35,5
11333,10355,41,4,160,4854.443877551021,35,5
11334,10356,41,4,162,4958.057971014493,35,5
11335,10414,41,4,1211,231.66666666666666,35,5
11336,10425,41,4,1083,1135.4813953488372,35,5
11337,10465,41,4,1211,573.6190476190476,35,5
11338,10466,41,4,526,966.5069230769232,35,5
11339,10499,41,4,351,1449.748641509434,35,5
11340,11006,41,4,526,1113.3641025641025,35,5
11341,11032,41,4,562,958.578947368421,35,5
11342,11037,41,4,42,28.0,35,5
11343,11095,41,4,395,258.30600000000004,35,5
11344,11096,41,4,363,293.02222222222224,35,5
11345,11147,41,4,42,2702.8244274809163,35,5
11346,11195,41,4,345,929.6496350364963,35,5
11347,11209,41,4,1244,399.0,35,5
11348,11428,41,4,473,1175.984375,35,5
11349,11462,41,4,42,392.54844720496897,35,5
11350,11478,41,4,1655,399.0,35,5
11351,11485,41,4,562,623.8032786885246,35,5
11352,11507,41,4,395,683.8333333333334,35,5
11353,11655,41,4,539,1932.8125760079292,35,5
11354,11656,41,4,291,765.199534883721,35,5
11355,11657,41,4,291,723.1914792899406,35,5
11356,11658,41,4,1213,489.6604859335038,35,5
11357,11659,41,4,1213,487.21652298850574,35,5
11358,11664,41,4,42,298.0144285714286,35,5
11359,11680,41,4,42,168.58745098039216,35,5
11360,11681,41,4,42,178.5828,35,5
11361,11682,41,4,42,150.12500000000003,35,5
11362,11683,41,4,42,167.65510204081636,35,5
11363,11684,41,4,42,157.17212121212123,35,5
11364,11685,41,4,42,159.480701754386,35,5
11365,11686,41,4,42,180.22695652173914,35,5
11366,11687,41,4,42,182.95964912280704,35,5
11367,11750,41,4,181,1094.1773195876287,35,5
11368,11767,41,4,42,197.77169811320755,35,5
11369,11777,41,4,54,527.6462427745664,35,5
11370,11778,41,4,55,959.8163265306123,35,5
11371,11795,41,4,42,186.45838383838384,35,5
11372,11796,41,4,42,176.8572,35,5
11373,11797,41,4,42,179.26271186440678,35,5
11374,11798,41,4,42,172.88459999999998,35,5
11375,11799,41,4,42,172.2173863636363,35,5
11376,11800,41,4,42,177.29512195121953,35,5
11377,11801,41,4,42,193.36610169491522,35,5
11378,11802,41,4,42,162.56653846153844,35,5
11379,11803,41,4,42,185.49622641509433,35,5
11380,11804,41,4,42,187.89063063063062,35,5
11381,11805,41,4,42,177.59354838709675,35,5
11382,11806,41,4,42,193.48125000000002,35,5
11383,11807,41,4,42,169.91796610169493,35,5
11384,11920,41,4,185,4831.079185185223,35,5
11385,11924,41,4,407,3602.4117647058824,35,5
11386,11936,41,4,42,239.43489795918367,35,5
11387,12044,41,4,1215,599.0,35,5
11388,12053,41,4,395,288.4352517985611,35,5
11389,12072,41,4,42,431.61129032258066,35,5
11390,12077,41,4,395,478.2,35,5
11391,12444,41,4,395,389.2241379310345,35,5
11392,12445,41,4,498,585.5390140845069,35,5
11393,12565,41,4,375,184.45064935064937,35,5
11394,12572,41,4,42,1181.595744680851,35,5
11395,12658,41,4,1634,527.48,35,5
11396,12659,41,4,1364,462.5029411764706,35,5
11397,12660,41,4,42,275.53846153846155,35,5
11398,12661,41,4,1159,390.50704225352115,35,5
11399,12662,41,4,266,1844.1937623762374,35,5
11400,12665,41,4,1171,390.8434782608696,35,5
11401,12666,41,4,376,150.16666666666666,35,5
11402,12668,41,4,1187,384.1111111111111,35,5
11403,12669,41,4,1365,311.5,35,5
11404,12670,41,4,468,274.3283333333333,35,5
11405,12672,41,4,525,1534.4334166666667,35,5
11406,12679,41,4,1075,392.24549180327864,35,5
11407,12682,41,4,515,985.8333333333334,35,5
11408,12683,41,4,294,599.0,35,5
11409,12684,41,4,294,626.0151515151515,35,5
11410,12689,41,4,42,148.0,35,5
11411,12690,41,4,364,198.0,35,5
11412,12692,41,4,395,749.0,35,5
11413,12693,41,4,525,1744.3772950819673,35,5
11414,12702,41,4,526,625.3088235294117,35,5
11415,12710,41,4,42,227.9814814814815,35,5
11416,12722,41,4,1211,142.83333333333334,35,5
11417,12724,41,4,294,604.28,35,5
11418,12782,41,4,1148,386.5124223602484,35,5
11419,12810,41,4,337,801.6265,35,5
11420,12832,41,4,1227,624.1659574468084,35,5
11421,12900,41,4,562,1491.9299112426027,35,5
11422,12906,41,4,394,1176.1181395348838,35,5
11423,12907,41,4,42,670.8367791842489,35,5
11424,12912,41,4,393,927.6773607748238,35,5
11425,12917,41,4,363,246.39518201284798,35,5
11426,12936,41,4,42,585.469387755102,35,5
11427,13756,41,4,42,138.33333333333334,35,5
11428,13757,41,4,42,142.6,35,5
11429,13758,41,4,42,149.0,35,5
11430,13759,41,4,42,149.0,35,5
11431,13760,41,4,42,140.27272727272728,35,5
11432,13761,41,4,42,134.23076923076923,35,5
11433,13762,41,4,42,149.0,35,5
11434,13763,41,4,42,139.4,35,5
11435,13764,41,4,42,137.0,35,5
11436,13765,41,4,42,139.4,35,5
11437,13766,41,4,42,140.27272727272728,35,5
11438,13767,41,4,42,136.47826086956522,35,5
11439,13768,41,4,42,149.0,35,5
11440,13841,41,4,1232,344.9066666666667,35,5
11441,13849,41,4,341,1288.9867567567571,35,5
11442,13854,41,4,408,468.7791748526522,35,5
11443,13875,41,4,1225,1479.4558823529412,35,5
11444,13952,41,4,42,238.63636363636363,35,5
11445,13953,41,4,42,237.34920634920636,35,5
11446,13954,41,4,42,233.4522727272727,35,5
11447,13955,41,4,42,233.45454545454547,35,5
11448,13956,41,4,42,238.3953488372093,35,5
11449,13957,41,4,42,242.96923076923076,35,5
11450,13981,41,4,516,1359.0,35,5
11451,13982,41,4,517,1299.0,35,5
11452,13983,41,4,527,1365.6666666666667,35,5
11453,13984,41,4,1216,298.0,35,5
11454,14053,41,4,53,396.9179487179487,35,5
11455,14122,41,4,66,677.5722689075631,35,5
11456,14123,41,4,67,1452.8051626016265,35,5
11457,14124,41,4,73,671.2453631284916,35,5
11458,14138,41,4,42,581.6542857142857,35,5
11459,14258,41,4,562,452.0848615384615,35,5
11460,14333,41,4,28,1469.4589347078866,35,5
11461,14401,41,4,291,1980.5357142857142,35,5
11462,14402,41,4,291,1992.8899159663865,35,5
11463,14423,41,4,410,560.4406313131313,35,5
11464,14459,41,4,693,169.63333333333333,35,5
11465,14487,41,4,374,221.29545454545453,35,5
11466,14488,41,4,374,254.8095238095238,35,5
11467,14489,41,4,374,130.7232558139535,35,5
11468,14490,41,4,374,137.8125,35,5
11469,14491,41,4,374,93.56486486486487,35,5
11470,14492,41,4,374,257.1630434782609,35,5
11471,14493,41,4,374,262.54761904761904,35,5
11472,14494,41,4,374,198.53703703703704,35,5
11473,14495,41,4,374,281.1082191780822,35,5
11474,14496,41,4,374,191.02325581395348,35,5
11475,14497,41,4,374,218.60925925925926,35,5
11476,14498,41,4,374,241.53191489361703,35,5
11477,14524,41,4,395,258.28333333333336,35,5
11478,14547,41,4,954,899.0,35,5
11479,14595,41,4,42,584.6902654867257,35,5
11480,14624,41,4,363,185.94117647058823,35,5
11481,14636,41,4,42,84.66666666666667,35,5
11482,14637,41,4,42,28.0,35,5
11483,14638,41,4,42,98.0,35,5
11484,14639,41,4,42,64.66666666666667,35,5
11485,14640,41,4,42,54.25,35,5
11486,14651,41,4,42,199.0,35,5
11487,14875,41,4,562,393.41460674157315,35,5
11488,14881,41,4,42,549.9700892857143,35,5
11489,14883,41,4,395,239.04603174603173,35,5
11490,14884,41,4,374,387.01,35,5
11491,14925,41,4,1211,1323.6754237288137,35,5
11492,15562,41,4,363,293.04594594594596,35,5
11493,15589,41,4,202,121.75,35,5
11494,15592,41,4,375,192.3,35,5
11495,15593,41,4,294,224.69767441860466,35,5
11496,15745,41,4,273,1052.9705882352941,35,5
11497,15746,41,4,277,774.6815476190476,35,5
11498,15812,41,4,60,943.042705882353,35,5
11499,15825,41,4,1216,662.34375,35,5
11500,16412,41,4,42,60.5,35,5
11501,16413,41,4,42,28.0,35,5
11502,16414,41,4,42,40.0,35,5
11503,16415,41,4,42,75.14285714285714,35,5
11504,16427,41,4,341,1937.3125,35,5
11505,16449,41,4,341,582.6818181818181,35,5
11506,16452,41,4,1211,356.9008620689655,35,5
11507,16453,41,4,1221,331.3146428571429,35,5
11508,16704,41,4,409,401.75,35,5
11509,16705,41,4,474,348.07142857142856,35,5
11510,16854,41,4,1212,1592.3333333333333,35,5
11511,16880,41,4,562,330.9277108433735,35,5
11512,16881,41,4,42,376.80882352941177,35,5
11513,17067,41,4,1218,1658.1123451327433,35,5
11514,17068,41,4,1219,630.7857142857143,35,5
11515,17209,41,4,526,660.7308064516129,35,5
11516,17210,41,4,374,1615.4482545454537,35,5
11517,17403,41,4,955,1437.2848749999998,35,5
11518,17505,41,4,392,3704.8227848101264,35,5
11519,17795,41,4,42,428.71991304347824,35,5
11520,17889,41,4,63,1114.74828125,35,5
11521,17944,41,4,518,339.0249999999999,35,5
11522,17963,41,4,952,590.2586021505376,35,5
11523,18009,41,4,952,2899.0,35,5
11524,18120,41,4,395,517.3111111111111,35,5
11525,18156,41,4,363,284.3826086956522,35,5
11526,18157,41,4,363,275.5802631578947,35,5
11527,18158,41,4,363,277.2595238095238,35,5
11528,18518,41,4,337,1699.0,35,5
11529,18595,41,4,194,998.280836501901,35,5
11530,18628,41,4,952,1999.0,35,5
11531,18647,41,4,1112,98.0,35,5
11532,18741,41,4,97,818.1527272727272,35,5
11533,18749,41,4,294,145.3734439834025,35,5
11534,18773,41,4,42,433.3127906976744,35,5
11535,18774,41,4,562,814.6412048192772,35,5
11536,18852,41,4,42,749.9436363636364,35,5
11537,18856,41,4,42,693.2676470588235,35,5
11538,18920,41,4,340,380.4568965517241,35,5
11539,18961,41,4,395,54.25,35,5
11540,19198,41,4,468,392.22375,35,5
11541,19199,41,4,468,342.0802325581395,35,5
11542,19208,41,4,395,111.11111111111111,35,5
11543,19229,41,4,562,255.6804938271605,35,5
11544,19230,41,4,562,443.265306122449,35,5
11545,19607,41,4,562,344.2673170731707,35,5
11546,19635,41,4,406,2585.9880136986303,35,5
11547,19636,41,4,475,1950.9782945736436,35,5
11548,19666,41,4,363,148.0,35,5
11549,19679,41,4,357,1842.8456626506031,35,5
11550,19689,41,4,344,1436.6811688311689,35,5
11551,19690,41,4,343,1747.3257142857144,35,5
11552,19707,41,4,500,1020.0514285714287,35,5
11553,19708,41,4,501,1084.5055555555555,35,5
11554,19741,41,4,1232,957.4822222222222,35,5
11555,19774,41,4,63,981.6716532258065,35,5
11556,19783,41,4,468,580.6607843137256,35,5
11557,19789,41,4,42,241.5338782051282,35,5
11558,19790,41,4,497,941.3481481481482,35,5
11559,19809,41,4,693,98.0,35,5
11560,19818,41,4,216,542.7075520833333,35,5
11561,19851,41,4,374,382.45,35,5
11562,20052,41,4,395,245.6605504587156,35,5
11563,20135,41,4,515,214.66666666666666,35,5
11564,20216,41,4,1232,516.767857142857,35,5
11565,20221,41,4,42,449.0,35,5
11566,20280,41,4,952,1399.0,35,5
11567,20293,41,4,66,687.0769230769231,35,5
11568,20294,41,4,67,1849.1922167487678,35,5
11569,20306,41,4,42,577.3416666666666,35,5
11570,20307,41,4,562,948.4531972789115,35,5
11571,21353,41,4,180,5636.142597402597,35,5
11572,21361,41,4,472,1939.828969697,35,5
11573,21362,41,4,473,1085.0184049079755,35,5
11574,21363,41,4,477,3113.4055555555556,35,5
11575,21374,41,4,275,1534.6052631578948,35,5
11576,21375,41,4,276,1515.4473684210527,35,5
11577,21378,41,4,1425,1603.5655590062113,35,5
11578,21379,41,4,1426,1306.8479591836735,35,5
11579,21380,41,4,1427,780.3688212927757,35,5
11580,21381,41,4,212,1460.1230028541324,35,5
